date,city,emd,code,money,market,readPop,workPop,visitPop
20170100,서귀포시,중문동,G47712,3732000,41,8278,835,7142
20170100,서귀포시,중문동,G47711,79645073,97,8278,835,7142
20170100,서귀포시,중문동,I56192,21823980,95,8278,835,7142
20170100,서귀포시,중문동,I56119,7053000,51,8278,835,7142
20170100,서귀포시,중문동,I56220,2051660,131,8278,835,7142
20170100,서귀포시,중문동,I56114,47399970,429,8278,835,7142
20170100,서귀포시,중문동,G47122,113063370,309,8278,835,7142
20170100,서귀포시,중문동,G47212,689000,116,8278,835,7142
20170100,서귀포시,중문동,G47213,30934000,343,8278,835,7142
20170100,서귀포시,중문동,G47190,300000,55,8278,835,7142
20170100,서귀포시,중문동,G47121,181144311,214,8278,835,7142
20170100,서귀포시,중문동,G47215,40104070,121,8278,835,7142
20170100,서귀포시,중문동,G47214,30003292,669,8278,835,7142
20170100,서귀포시,중문동,N75992,3954900,115,8278,835,7142
20170100,서귀포시,중문동,I55112,79895423,1160,8278,835,7142
20170100,서귀포시,중문동,G47129,330180660,90,8278,835,7142
20170100,서귀포시,중문동,R91139,3578000,18,8278,835,7142
20170100,서귀포시,중문동,L69210,9407700,186,8278,835,7142
20170100,서귀포시,중문동,G47842,3507000,134,8278,835,7142
20170100,서귀포시,중문동,G47130,549829160,6,8278,835,7142
20170100,서귀포시,중문동,R91121,19413300,17,8278,835,7142
20170100,서귀포시,중문동,S96122,752500,5,8278,835,7142
20170100,서귀포시,중문동,S96121,316000,15,8278,835,7142
20170100,서귀포시,중문동,G47813,4268600,254,8278,835,7142
20170100,서귀포시,중문동,L69110,5960200,1,8278,835,7142
20170100,서귀포시,중문동,I55111,23403036,29,8278,835,7142
20170100,서귀포시,중문동,I56219,15280000,179,8278,835,7142
20170100,서귀포시,중문동,I56211,75486500,275,8278,835,7142
20170100,서귀포시,예래동,I56111,568199660,2642,3400,1223,9453
20170100,서귀포시,예래동,I56112,3695000,97,3400,1223,9453
20170100,서귀포시,예래동,G47712,8887530,41,3400,1223,9453
20170100,서귀포시,예래동,I55113,47221180,18,3400,1223,9453
20170100,서귀포시,예래동,I56192,12656600,95,3400,1223,9453
20170100,서귀포시,예래동,I56220,16700970,131,3400,1223,9453
20170100,서귀포시,예래동,I56113,14035000,143,3400,1223,9453
20170100,서귀포시,예래동,I56114,56957965,429,3400,1223,9453
20170100,서귀포시,예래동,G47711,260831073,97,3400,1223,9453
20170100,서귀포시,예래동,G47122,135372010,309,3400,1223,9453
20170100,서귀포시,예래동,G47190,1470000,55,3400,1223,9453
20170100,서귀포시,예래동,G47212,580000,116,3400,1223,9453
20170100,서귀포시,예래동,G47213,29633200,343,3400,1223,9453
20170100,서귀포시,예래동,G47121,10910820,214,3400,1223,9453
20170100,서귀포시,예래동,G47215,5078500,121,3400,1223,9453
20170100,서귀포시,예래동,G47214,21341350,669,3400,1223,9453
20170100,서귀포시,예래동,N75992,120202050,115,3400,1223,9453
20170100,서귀포시,예래동,I55112,110663154,1160,3400,1223,9453
20170100,서귀포시,예래동,R91139,4342500,18,3400,1223,9453
20170100,서귀포시,예래동,G47129,10718700,90,3400,1223,9453
20170100,서귀포시,예래동,L69210,14988750,186,3400,1223,9453
20170100,서귀포시,예래동,N75211,260000,32,3400,1223,9453
20170100,서귀포시,예래동,G47842,8578900,134,3400,1223,9453
20170100,서귀포시,예래동,H50121,1772750,17,3400,1223,9453
20170100,서귀포시,예래동,G47130,1519770,6,3400,1223,9453
20170100,서귀포시,예래동,R91299,3725000,8,3400,1223,9453
20170100,서귀포시,예래동,R91121,131802000,17,3400,1223,9453
20170100,서귀포시,예래동,S96122,1390000,5,3400,1223,9453
20170100,서귀포시,예래동,S96121,3982200,15,3400,1223,9453
20170100,서귀포시,예래동,G47813,3196610,254,3400,1223,9453
20170100,서귀포시,예래동,I55111,913249041,29,3400,1223,9453
20170100,서귀포시,예래동,I56211,12803000,275,3400,1223,9453
20170200,제주시,한림읍,G47121,183810150,493,20396,1633,10262
20170200,제주시,한림읍,G47213,43296500,560,20396,1633,10262
20170200,제주시,한림읍,G47122,147884280,746,20396,1633,10262
20170200,제주시,한림읍,G47129,36841960,103,20396,1633,10262
20170200,제주시,한림읍,G47212,44784640,339,20396,1633,10262
20170200,제주시,한림읍,I56192,20242040,231,20396,1633,10262
20170200,제주시,한림읍,I56119,7750900,148,20396,1633,10262
20170200,제주시,한림읍,I56219,34306000,515,20396,1633,10262
20170200,제주시,한림읍,I56211,95194000,626,20396,1633,10262
20170200,제주시,한림읍,I56113,45318000,293,20396,1633,10262
20170200,제주시,한림읍,I56114,78833680,920,20396,1633,10262
20170200,제주시,한림읍,N75992,65988850,180,20396,1633,10262
20170200,제주시,한림읍,G47190,215183560,109,20396,1633,10262
20170200,제주시,한림읍,R91121,118298434,29,20396,1633,10262
20170200,제주시,한림읍,I55113,15425100,25,20396,1633,10262
20170200,제주시,한림읍,H50121,1765200,10,20396,1633,10262
20170200,제주시,한림읍,S96121,1469400,61,20396,1633,10262
20170200,제주시,한림읍,I56220,18148460,402,20396,1633,10262
20170200,제주시,한림읍,L69210,5474900,597,20396,1633,10262
20170200,제주시,한림읍,G47711,408854785,216,20396,1633,10262
20170200,제주시,한림읍,G47712,19873040,90,20396,1633,10262
20170200,제주시,한림읍,G47813,11873160,1091,20396,1633,10262
20170200,제주시,한림읍,G47214,41365900,884,20396,1633,10262
20170200,제주시,한림읍,G47215,25850760,394,20396,1633,10262
20170200,제주시,한림읍,G47216,2984000,235,20396,1633,10262
20170200,제주시,한림읍,I56111,579907592,6258,20396,1633,10262
20170200,제주시,한림읍,I56112,38740100,236,20396,1633,10262
20170200,제주시,한림읍,G47842,395000,201,20396,1633,10262
20170200,제주시,한림읍,I55112,48248820,1624,20396,1633,10262
20170200,제주시,애월읍,G47121,154834400,493,35905,3251,24220
20170200,제주시,애월읍,G47213,5885000,560,35905,3251,24220
20170200,제주시,애월읍,G47122,226779820,746,35905,3251,24220
20170200,제주시,애월읍,G47129,724605143,103,35905,3251,24220
20170200,제주시,애월읍,G47212,21123210,339,35905,3251,24220
20170200,제주시,애월읍,I56192,3492700,231,35905,3251,24220
20170200,제주시,애월읍,I56119,6865500,148,35905,3251,24220
20170200,제주시,애월읍,I56219,4193000,515,35905,3251,24220
20170200,제주시,애월읍,I56211,6410000,626,35905,3251,24220
20170200,제주시,애월읍,I56113,28481900,293,35905,3251,24220
20170200,제주시,애월읍,I56114,150399468,920,35905,3251,24220
20170200,제주시,애월읍,N75992,16325260,180,35905,3251,24220
20170200,제주시,애월읍,I55111,1490000,71,35905,3251,24220
20170200,제주시,애월읍,G47190,6700000,109,35905,3251,24220
20170200,제주시,애월읍,R91121,195776390,29,35905,3251,24220
20170200,제주시,애월읍,R91139,3685000,28,35905,3251,24220
20170200,제주시,애월읍,I55113,5655800,25,35905,3251,24220
20170200,제주시,애월읍,I56220,53058470,402,35905,3251,24220
20170200,제주시,애월읍,L69210,9765400,597,35905,3251,24220
20170200,제주시,애월읍,L69110,3315760,138,35905,3251,24220
20170200,제주시,애월읍,G47711,1381498845,216,35905,3251,24220
20170200,제주시,애월읍,G47712,23687740,90,35905,3251,24220
20170200,제주시,애월읍,G47813,10322720,1091,35905,3251,24220
20170200,제주시,애월읍,G47214,18816380,884,35905,3251,24220
20170200,제주시,애월읍,G47215,18574220,394,35905,3251,24220
20170200,제주시,애월읍,G47216,554000,235,35905,3251,24220
20170200,제주시,애월읍,I56111,704593034,6258,35905,3251,24220
20170200,제주시,애월읍,I56112,21436000,236,35905,3251,24220
20170200,제주시,애월읍,G47842,2771400,201,35905,3251,24220
20170200,제주시,애월읍,I55112,144178535,1624,35905,3251,24220
20170200,제주시,구좌읍,G47122,76492880,746,13806,1162,9284
20170200,제주시,구좌읍,G47121,45591030,493,13806,1162,9284
20170200,제주시,구좌읍,G47213,15710550,560,13806,1162,9284
20170200,제주시,구좌읍,G47129,133454820,103,13806,1162,9284
20170200,제주시,구좌읍,G47212,2760235,339,13806,1162,9284
20170200,제주시,구좌읍,I56192,6147400,231,13806,1162,9284
20170200,제주시,구좌읍,I56119,483000,148,13806,1162,9284
20170200,제주시,구좌읍,I56219,15840000,515,13806,1162,9284
20170200,제주시,구좌읍,I56211,8606000,626,13806,1162,9284
20170200,제주시,구좌읍,I56113,30093000,293,13806,1162,9284
20170200,제주시,구좌읍,I56114,83848380,920,13806,1162,9284
20170200,제주시,구좌읍,N75992,39584900,180,13806,1162,9284
20170200,제주시,구좌읍,N75211,645700,624,13806,1162,9284
20170200,제주시,구좌읍,G47190,750000,109,13806,1162,9284
20170200,제주시,구좌읍,R91121,82953650,29,13806,1162,9284
20170200,제주시,구좌읍,R91139,4063500,28,13806,1162,9284
20170200,제주시,구좌읍,S96121,31500,61,13806,1162,9284
20170200,제주시,구좌읍,I56220,24230800,402,13806,1162,9284
20170200,제주시,구좌읍,L69210,1278400,597,13806,1162,9284
20170200,제주시,구좌읍,I55111,170000,71,13806,1162,9284
20170200,제주시,구좌읍,G47711,305566775,216,13806,1162,9284
20170200,제주시,구좌읍,G47712,3395000,90,13806,1162,9284
20170200,제주시,구좌읍,G47813,248000,1091,13806,1162,9284
20170200,제주시,구좌읍,G47214,27701300,884,13806,1162,9284
20170200,제주시,구좌읍,G47215,1650900,394,13806,1162,9284
20170200,제주시,구좌읍,I56111,481863118,6258,13806,1162,9284
20170200,제주시,구좌읍,I56112,9145500,236,13806,1162,9284
20170200,제주시,구좌읍,G47842,10639000,201,13806,1162,9284
20170200,제주시,구좌읍,I55112,15041700,1624,13806,1162,9284
20170200,제주시,조천읍,G47121,178881860,493,20745,2168,15194
20170200,제주시,조천읍,G47213,743000,560,20745,2168,15194
20170200,제주시,조천읍,G47122,122391360,746,20745,2168,15194
20170200,제주시,조천읍,G47129,74074910,103,20745,2168,15194
20170200,제주시,조천읍,G47212,24454635,339,20745,2168,15194
20170200,제주시,조천읍,I56192,17047560,231,20745,2168,15194
20170200,제주시,조천읍,I56119,6777000,148,20745,2168,15194
20170200,제주시,조천읍,I56219,6773000,515,20745,2168,15194
20170200,제주시,조천읍,I56211,5245000,626,20745,2168,15194
20170200,제주시,조천읍,I56113,59414000,293,20745,2168,15194
20170200,제주시,조천읍,I56114,36278100,920,20745,2168,15194
20170200,제주시,조천읍,N75992,117199200,180,20745,2168,15194
20170200,제주시,조천읍,I55111,9815270,71,20745,2168,15194
20170200,제주시,조천읍,G47190,124228970,109,20745,2168,15194
20170200,제주시,조천읍,R91121,107170550,29,20745,2168,15194
20170200,제주시,조천읍,R91139,3530000,28,20745,2168,15194
20170200,제주시,조천읍,I55113,263441790,25,20745,2168,15194
20170200,제주시,조천읍,S96121,4656000,61,20745,2168,15194
20170200,제주시,조천읍,I56220,15081600,402,20745,2168,15194
20170200,제주시,조천읍,L69210,53915700,597,20745,2168,15194
20170200,제주시,조천읍,G47711,447861909,216,20745,2168,15194
20170200,제주시,조천읍,G47712,33944153,90,20745,2168,15194
20170200,제주시,조천읍,G47813,3269670,1091,20745,2168,15194
20170200,제주시,조천읍,G47214,10386000,884,20745,2168,15194
20170200,제주시,조천읍,G47215,38858480,394,20745,2168,15194
20170200,제주시,조천읍,I56111,672028639,6258,20745,2168,15194
20170200,제주시,조천읍,I56112,20466700,236,20745,2168,15194
20170200,제주시,조천읍,G47842,21303600,201,20745,2168,15194
20170200,제주시,조천읍,I55112,42457573,1624,20745,2168,15194
20170200,제주시,한경면,G47121,53644550,493,6214,497,3087
20170200,제주시,한경면,G47213,3678000,560,6214,497,3087
20170200,제주시,한경면,G47122,36871890,746,6214,497,3087
20170200,제주시,한경면,G47129,53022650,103,6214,497,3087
20170200,제주시,한경면,G47212,2616000,339,6214,497,3087
20170200,제주시,한경면,I56192,11455000,231,6214,497,3087
20170200,제주시,한경면,I56219,2920000,515,6214,497,3087
20170200,제주시,한경면,I56113,1196500,293,6214,497,3087
20170200,제주시,한경면,I56114,14728050,920,6214,497,3087
20170200,제주시,한경면,N75992,10687100,180,6214,497,3087
20170200,제주시,한경면,R91121,135306410,29,6214,497,3087
20170200,제주시,한경면,I55113,866000,25,6214,497,3087
20170200,제주시,한경면,R91239,39000,8,6214,497,3087
20170200,제주시,한경면,S96121,2375000,61,6214,497,3087
20170200,제주시,한경면,I56220,1181200,402,6214,497,3087
20170200,제주시,한경면,L69210,687214,597,6214,497,3087
20170200,제주시,한경면,G47711,212530129,216,6214,497,3087
20170200,제주시,한경면,G47712,10819453,90,6214,497,3087
20170200,제주시,한경면,G47214,27106300,884,6214,497,3087
20170200,제주시,한경면,G47215,408600,394,6214,497,3087
20170200,제주시,한경면,I56111,163745120,6258,6214,497,3087
20170200,제주시,한경면,I56112,10471900,236,6214,497,3087
20170200,제주시,한경면,G47842,1759000,201,6214,497,3087
20170200,제주시,한경면,I55112,2708400,1624,6214,497,3087
20170200,제주시,추자면,G47121,7000160,493,1467,61,1092
20170200,제주시,추자면,G47213,6769000,560,1467,61,1092
20170200,제주시,추자면,G47122,7849230,746,1467,61,1092
20170200,제주시,추자면,G47212,115000,339,1467,61,1092
20170200,제주시,추자면,I56219,4550000,515,1467,61,1092
20170200,제주시,추자면,I56211,5810000,626,1467,61,1092
20170200,제주시,추자면,L69210,134000,597,1467,61,1092
20170200,제주시,추자면,G47711,6970800,216,1467,61,1092
20170200,제주시,추자면,G47712,1185000,90,1467,61,1092
20170200,제주시,추자면,G47214,6113540,884,1467,61,1092
20170200,제주시,추자면,I56111,11276500,6258,1467,61,1092
20170200,제주시,추자면,I56112,556000,236,1467,61,1092
20170200,제주시,추자면,I55112,1023700,1624,1467,61,1092
20170200,제주시,우도면,G47121,9773610,493,1408,114,1271
20170200,제주시,우도면,G47213,3850000,560,1408,114,1271
20170200,제주시,우도면,G47122,2996560,746,1408,114,1271
20170200,제주시,우도면,G47129,8422480,103,1408,114,1271
20170200,제주시,우도면,G47212,944200,339,1408,114,1271
20170200,제주시,우도면,I56192,15500,231,1408,114,1271
20170200,제주시,우도면,I56219,1810000,515,1408,114,1271
20170200,제주시,우도면,I56113,1950000,293,1408,114,1271
20170200,제주시,우도면,I56114,8684800,920,1408,114,1271
20170200,제주시,우도면,N75211,12147000,624,1408,114,1271
20170200,제주시,우도면,H50121,149925700,10,1408,114,1271
20170200,제주시,우도면,I56220,17276300,402,1408,114,1271
20170200,제주시,우도면,L69210,9278800,597,1408,114,1271
20170200,제주시,우도면,L69110,30000,138,1408,114,1271
20170200,제주시,우도면,G47711,11040075,216,1408,114,1271
20170200,제주시,우도면,G47712,1103000,90,1408,114,1271
20170200,제주시,우도면,G47214,7901600,884,1408,114,1271
20170200,제주시,우도면,G47215,6061300,394,1408,114,1271
20170200,제주시,우도면,I56111,136418400,6258,1408,114,1271
20170200,제주시,우도면,I55112,3580220,1624,1408,114,1271
20170200,제주시,일도일동,G47122,72659660,746,1295,367,3763
20170200,제주시,일도일동,G47121,11185120,493,1295,367,3763
20170200,제주시,일도일동,G47213,307313100,560,1295,367,3763
20170200,제주시,일도일동,G47212,41233417,339,1295,367,3763
20170200,제주시,일도일동,I56192,17279280,231,1295,367,3763
20170200,제주시,일도일동,I56119,9862000,148,1295,367,3763
20170200,제주시,일도일동,I56219,18643000,515,1295,367,3763
20170200,제주시,일도일동,I56211,5979000,626,1295,367,3763
20170200,제주시,일도일동,I56113,25192500,293,1295,367,3763
20170200,제주시,일도일동,I56114,16347050,920,1295,367,3763
20170200,제주시,일도일동,N75211,6680300,624,1295,367,3763
20170200,제주시,일도일동,N75992,633700,180,1295,367,3763
20170200,제주시,일도일동,I55111,3981800,71,1295,367,3763
20170200,제주시,일도일동,G47190,130000,109,1295,367,3763
20170200,제주시,일도일동,S96121,1141500,61,1295,367,3763
20170200,제주시,일도일동,I56220,14428820,402,1295,367,3763
20170200,제주시,일도일동,L69210,1029126520,597,1295,367,3763
20170200,제주시,일도일동,G47813,52990410,1091,1295,367,3763
20170200,제주시,일도일동,G47214,104310580,884,1295,367,3763
20170200,제주시,일도일동,G47215,17159100,394,1295,367,3763
20170200,제주시,일도일동,G47216,1038000,235,1295,367,3763
20170200,제주시,일도일동,I56111,191153733,6258,1295,367,3763
20170200,제주시,일도일동,I56112,11627000,236,1295,367,3763
20170200,제주시,일도일동,G47842,4164500,201,1295,367,3763
20170200,제주시,일도일동,I55112,22288200,1624,1295,367,3763
20170200,제주시,일도이동,G47122,193379280,746,38471,2223,15015
20170200,제주시,일도이동,G47121,354846465,493,38471,2223,15015
20170200,제주시,일도이동,G47213,19828000,560,38471,2223,15015
20170200,제주시,일도이동,G47129,97500,103,38471,2223,15015
20170200,제주시,일도이동,G47212,42678764,339,38471,2223,15015
20170200,제주시,일도이동,I56192,80392630,231,38471,2223,15015
20170200,제주시,일도이동,I56119,36620500,148,38471,2223,15015
20170200,제주시,일도이동,I56219,180592090,515,38471,2223,15015
20170200,제주시,일도이동,I56211,161098000,626,38471,2223,15015
20170200,제주시,일도이동,I56113,66233300,293,38471,2223,15015
20170200,제주시,일도이동,I56114,18134600,920,38471,2223,15015
20170200,제주시,일도이동,N75211,35326330,624,38471,2223,15015
20170200,제주시,일도이동,N75992,1985500,180,38471,2223,15015
20170200,제주시,일도이동,G47119,56757210,15,38471,2223,15015
20170200,제주시,일도이동,G47190,1253759100,109,38471,2223,15015
20170200,제주시,일도이동,R91139,895000,28,38471,2223,15015
20170200,제주시,일도이동,S96121,581500,61,38471,2223,15015
20170200,제주시,일도이동,S96122,120000,34,38471,2223,15015
20170200,제주시,일도이동,I55111,50000,71,38471,2223,15015
20170200,제주시,일도이동,I56220,19804310,402,38471,2223,15015
20170200,제주시,일도이동,L69210,41271700,597,38471,2223,15015
20170200,제주시,일도이동,G47711,195983109,216,38471,2223,15015
20170200,제주시,일도이동,G47813,31009730,1091,38471,2223,15015
20170200,제주시,일도이동,G47214,42940100,884,38471,2223,15015
20170200,제주시,일도이동,G47215,86181410,394,38471,2223,15015
20170200,제주시,일도이동,G47216,2188500,235,38471,2223,15015
20170200,제주시,일도이동,I56111,854066647,6258,38471,2223,15015
20170200,제주시,일도이동,I56112,14044000,236,38471,2223,15015
20170200,제주시,일도이동,G47842,610500,201,38471,2223,15015
20170200,제주시,일도이동,I55112,17172100,1624,38471,2223,15015
20170200,제주시,이도일동,G47122,74039660,746,8043,1864,10869
20170200,제주시,이도일동,G47121,129008661,493,8043,1864,10869
20170200,제주시,이도일동,G47213,189891800,560,8043,1864,10869
20170200,제주시,이도일동,G47129,593000,103,8043,1864,10869
20170200,제주시,이도일동,G47212,21736700,339,8043,1864,10869
20170200,제주시,이도일동,I56192,4086110,231,8043,1864,10869
20170200,제주시,이도일동,I56119,4317900,148,8043,1864,10869
20170200,제주시,이도일동,I56219,53340007,515,8043,1864,10869
20170200,제주시,이도일동,I56211,185672000,626,8043,1864,10869
20170200,제주시,이도일동,I56113,26831500,293,8043,1864,10869
20170200,제주시,이도일동,I56114,15223150,920,8043,1864,10869
20170200,제주시,이도일동,N75211,2045200,624,8043,1864,10869
20170200,제주시,이도일동,G47190,259580000,109,8043,1864,10869
20170200,제주시,이도일동,S96121,2063300,61,8043,1864,10869
20170200,제주시,이도일동,I55111,143729526,71,8043,1864,10869
20170200,제주시,이도일동,I56220,6134290,402,8043,1864,10869
20170200,제주시,이도일동,L69210,55417230,597,8043,1864,10869
20170200,제주시,이도일동,G47711,31509258,216,8043,1864,10869
20170200,제주시,이도일동,G47813,24644110,1091,8043,1864,10869
20170200,제주시,이도일동,G47214,133404617,884,8043,1864,10869
20170200,제주시,이도일동,G47215,33046870,394,8043,1864,10869
20170200,제주시,이도일동,G47216,14186200,235,8043,1864,10869
20170200,제주시,이도일동,I56111,264762163,6258,8043,1864,10869
20170200,제주시,이도일동,I56112,10042000,236,8043,1864,10869
20170200,제주시,이도일동,G47842,6480340,201,8043,1864,10869
20170200,제주시,이도일동,I55112,17734400,1624,8043,1864,10869
20170200,제주시,이도이동,G47122,398216610,746,68979,8557,34386
20170200,제주시,이도이동,G47121,319079502,493,68979,8557,34386
20170200,제주시,이도이동,G47213,17421920,560,68979,8557,34386
20170200,제주시,이도이동,G47129,225200,103,68979,8557,34386
20170200,제주시,이도이동,G47212,60513920,339,68979,8557,34386
20170200,제주시,이도이동,I56192,179377030,231,68979,8557,34386
20170200,제주시,이도이동,I56119,36688300,148,68979,8557,34386
20170200,제주시,이도이동,I56219,163961000,515,68979,8557,34386
20170200,제주시,이도이동,I56211,197661000,626,68979,8557,34386
20170200,제주시,이도이동,I56113,158463550,293,68979,8557,34386
20170200,제주시,이도이동,I56114,176909277,920,68979,8557,34386
20170200,제주시,이도이동,N75211,22312754,624,68979,8557,34386
20170200,제주시,이도이동,N75992,742000,180,68979,8557,34386
20170200,제주시,이도이동,G47190,4485000,109,68979,8557,34386
20170200,제주시,이도이동,R91139,806000,28,68979,8557,34386
20170200,제주시,이도이동,S96121,6234000,61,68979,8557,34386
20170200,제주시,이도이동,S96122,470000,34,68979,8557,34386
20170200,제주시,이도이동,I56220,121161800,402,68979,8557,34386
20170200,제주시,이도이동,L69210,74780520,597,68979,8557,34386
20170200,제주시,이도이동,L69110,12860300,138,68979,8557,34386
20170200,제주시,이도이동,G47711,319695905,216,68979,8557,34386
20170200,제주시,이도이동,G47712,16139880,90,68979,8557,34386
20170200,제주시,이도이동,G47813,156746154,1091,68979,8557,34386
20170200,제주시,이도이동,G47214,54182565,884,68979,8557,34386
20170200,제주시,이도이동,G47215,89486560,394,68979,8557,34386
20170200,제주시,이도이동,G47216,11247900,235,68979,8557,34386
20170200,제주시,이도이동,I56111,1910084948,6258,68979,8557,34386
20170200,제주시,이도이동,I56112,48039015,236,68979,8557,34386
20170200,제주시,이도이동,G47842,1933000,201,68979,8557,34386
20170200,제주시,이도이동,I55112,32744799,1624,68979,8557,34386
20170200,제주시,삼도일동,G47122,82523930,746,11388,977,8447
20170200,제주시,삼도일동,G47121,389688751,493,11388,977,8447
20170200,제주시,삼도일동,G47213,3082000,560,11388,977,8447
20170200,제주시,삼도일동,G47214,39795800,884,11388,977,8447
20170200,제주시,삼도일동,G47129,1285500,103,11388,977,8447
20170200,제주시,삼도일동,G47212,33711500,339,11388,977,8447
20170200,제주시,삼도일동,I56192,2882400,231,11388,977,8447
20170200,제주시,삼도일동,I56119,5695000,148,11388,977,8447
20170200,제주시,삼도일동,I56219,98555100,515,11388,977,8447
20170200,제주시,삼도일동,I56211,104762000,626,11388,977,8447
20170200,제주시,삼도일동,I56114,6987200,920,11388,977,8447
20170200,제주시,삼도일동,I56113,32588000,293,11388,977,8447
20170200,제주시,삼도일동,G47190,7625000,109,11388,977,8447
20170200,제주시,삼도일동,S96121,15824000,61,11388,977,8447
20170200,제주시,삼도일동,I56220,1259100,402,11388,977,8447
20170200,제주시,삼도일동,L69110,494000,138,11388,977,8447
20170200,제주시,삼도일동,L69210,19885700,597,11388,977,8447
20170200,제주시,삼도일동,I55111,29465681,71,11388,977,8447
20170200,제주시,삼도일동,G47711,43528828,216,11388,977,8447
20170200,제주시,삼도일동,G47813,14041900,1091,11388,977,8447
20170200,제주시,삼도일동,G47215,23277440,394,11388,977,8447
20170200,제주시,삼도일동,G47216,12571050,235,11388,977,8447
20170200,제주시,삼도일동,I56112,11244000,236,11388,977,8447
20170200,제주시,삼도일동,I56111,224629989,6258,11388,977,8447
20170200,제주시,삼도일동,I55112,31812000,1624,11388,977,8447
20170200,제주시,삼도일동,G47842,9155000,201,11388,977,8447
20170200,제주시,삼도이동,G47122,112809420,746,5061,747,7023
20170200,제주시,삼도이동,G47121,54457820,493,5061,747,7023
20170200,제주시,삼도이동,G47213,8318000,560,5061,747,7023
20170200,제주시,삼도이동,G47214,3187000,884,5061,747,7023
20170200,제주시,삼도이동,G47129,28000,103,5061,747,7023
20170200,제주시,삼도이동,G47212,9171126,339,5061,747,7023
20170200,제주시,삼도이동,I56192,5089210,231,5061,747,7023
20170200,제주시,삼도이동,I56119,12009000,148,5061,747,7023
20170200,제주시,삼도이동,I56219,41929000,515,5061,747,7023
20170200,제주시,삼도이동,I56220,550500,402,5061,747,7023
20170200,제주시,삼도이동,I56211,35958000,626,5061,747,7023
20170200,제주시,삼도이동,I56114,16907350,920,5061,747,7023
20170200,제주시,삼도이동,I56113,3338000,293,5061,747,7023
20170200,제주시,삼도이동,N75211,3980600,624,5061,747,7023
20170200,제주시,삼도이동,N75992,48000,180,5061,747,7023
20170200,제주시,삼도이동,G47119,1193494050,15,5061,747,7023
20170200,제주시,삼도이동,G47190,1685000,109,5061,747,7023
20170200,제주시,삼도이동,R91139,8000,28,5061,747,7023
20170200,제주시,삼도이동,S96121,2604500,61,5061,747,7023
20170200,제주시,삼도이동,L69210,24569400,597,5061,747,7023
20170200,제주시,삼도이동,I55111,287372178,71,5061,747,7023
20170200,제주시,삼도이동,G47813,8498700,1091,5061,747,7023
20170200,제주시,삼도이동,G47215,12733880,394,5061,747,7023
20170200,제주시,삼도이동,G47216,273400,235,5061,747,7023
20170200,제주시,삼도이동,I56112,15622000,236,5061,747,7023
20170200,제주시,삼도이동,I56111,413771096,6258,5061,747,7023
20170200,제주시,삼도이동,I55112,17996771,1624,5061,747,7023
20170200,제주시,삼도이동,G47842,4637700,201,5061,747,7023
20170200,제주시,용담일동,G47122,38309530,746,8397,600,5981
20170200,제주시,용담일동,G47121,23259050,493,8397,600,5981
20170200,제주시,용담일동,G47213,6938800,560,8397,600,5981
20170200,제주시,용담일동,G47129,158000,103,8397,600,5981
20170200,제주시,용담일동,G47212,101874680,339,8397,600,5981
20170200,제주시,용담일동,G47214,23948310,884,8397,600,5981
20170200,제주시,용담일동,I56119,2441000,148,8397,600,5981
20170200,제주시,용담일동,I56219,35240000,515,8397,600,5981
20170200,제주시,용담일동,I56211,45120000,626,8397,600,5981
20170200,제주시,용담일동,I56114,4742600,920,8397,600,5981
20170200,제주시,용담일동,I56113,28470000,293,8397,600,5981
20170200,제주시,용담일동,N75211,921000,624,8397,600,5981
20170200,제주시,용담일동,G47190,1000000,109,8397,600,5981
20170200,제주시,용담일동,I56220,292000,402,8397,600,5981
20170200,제주시,용담일동,L69110,9860070,138,8397,600,5981
20170200,제주시,용담일동,L69210,2590000,597,8397,600,5981
20170200,제주시,용담일동,I55111,6595000,71,8397,600,5981
20170200,제주시,용담일동,G47711,103750762,216,8397,600,5981
20170200,제주시,용담일동,G47712,27923048,90,8397,600,5981
20170200,제주시,용담일동,G47813,975000,1091,8397,600,5981
20170200,제주시,용담일동,G47215,9772800,394,8397,600,5981
20170200,제주시,용담일동,G47216,200000,235,8397,600,5981
20170200,제주시,용담일동,I56111,228298532,6258,8397,600,5981
20170200,제주시,용담일동,I56112,7190000,236,8397,600,5981
20170200,제주시,용담일동,I55112,10532000,1624,8397,600,5981
20170200,제주시,용담일동,G47842,410000,201,8397,600,5981
20170200,제주시,용담이동,G47122,162390070,746,12947,2725,14303
20170200,제주시,용담이동,G47121,200796090,493,12947,2725,14303
20170200,제주시,용담이동,G47213,74042100,560,12947,2725,14303
20170200,제주시,용담이동,G47214,79038420,884,12947,2725,14303
20170200,제주시,용담이동,G47212,27762620,339,12947,2725,14303
20170200,제주시,용담이동,G47130,7367158103,13,12947,2725,14303
20170200,제주시,용담이동,I56192,113163320,231,12947,2725,14303
20170200,제주시,용담이동,I56114,11690540,920,12947,2725,14303
20170200,제주시,용담이동,I56113,28809600,293,12947,2725,14303
20170200,제주시,용담이동,I56119,20000,148,12947,2725,14303
20170200,제주시,용담이동,N75211,11049160,624,12947,2725,14303
20170200,제주시,용담이동,G47190,105000,109,12947,2725,14303
20170200,제주시,용담이동,S96121,1005800,61,12947,2725,14303
20170200,제주시,용담이동,L69110,419618603,138,12947,2725,14303
20170200,제주시,용담이동,I56220,112250980,402,12947,2725,14303
